query,title,url,snippet
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",Viasat Completes Acquisition of Inmarsat,https://investors.viasat.com/node/24551/pdf,"May 31, 2023. Transaction Creates a New Global Partner in Satellite Communications. CARLSBAD, Calif., May 31, 2023 /PRNewswire/ -- Viasat Inc., ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",ESG performance tables FY23,https://www.viasat.com/content/dam/us-site/corporate/documents/FY23-ESG-Impact-Report-Tables.pdf,"Sustainability reporting for Viasat is in line with its fiscal reporting period, April 1, 2022 through March 31, 2023, unless otherwise noted. The ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com","FY23 Environmental, Social, Governance (ESG) Impact ...",https://www.viasat.com/content/dam/us-site/corporate/documents/1820176-FY23-ESG-Impact-Report-018.pdf,"Viasat Inc. has reported with reference to the GRI Standards for the period starting April 1, 2022 and ending March 31, 2023. GRI 1 used. GRI ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com","FY23 Environmental, Social, Governance (ESG) Impact ...",https://www.viasat.com/content/dam/us-site/corporate/documents/1820176-FY23-ESG-Impact-Report-021.pdf,"Viasat Inc. has reported with reference to the GRI Standards for the period starting April 1, 2022 and ending March 31, 2023. GRI 1 used. GRI 1: Foundation ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Viasat FY2023 greenhouse gas inventory report,https://www.viasat.com/content/dam/us-site/corporate/documents/ESG-Impact-Report-GHG-Verification-update-2024-5774784602-004%20(1).pdf,"... 2023) Greenhouse Gas report (GHG) has been prepared in accordance with ... Viasat's Sustainability Management, within the ... Reporting company. Viasat, Inc. Person ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Annual Report - Investor Relations,https://investors.viasat.com/static-files/2508fb32-9e33-47d9-8d5a-f04d1cbf76e3,Our fiscal year 2019 information presented reflects a $7.5 million gain related to ViaSat-2 insurance claims in SG&amp;A expenses in our satellite services segment.
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Form 8-K for Viasat INC filed 10/12/2023,https://investors.viasat.com/static-files/f88d0c42-9f8a-4952-97da-186555579206,"Viasat expects to report more than $3 billion of liquidity as of September 30, 2023, including approximately $2.0 billion of cash, cash."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Viasat Provides an Interim Update on VS-3 F1 Satellite Status ...,https://investors.viasat.com/node/25156/pdf,"CARLSBAD, Calif., Oct. 12, 2023 /PRNewswire/ -- Viasat, Inc. (NASDAQ: VSAT), a global leader in satellite communications, today announced ..."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Viasat and Skylo Technologies Launch First Global Direct-to ...,https://investors.viasat.com/node/25266/pdf,... sustainability of global production and supply ... most recent Annual Report on Form 10-K and Quarterly Reports on Form 10-Q. ... Copyright © 2023 ...
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com","VIASAT, INC.",https://investors.viasat.com/static-files/43dbd056-808f-40b1-ac47-9aa8bd8b2fde,"... Report on Form 8-K and is incorporated ... Company's 2023 annual meeting of ... Viasat's Corporate Blog, or follow the Company on social media at:."
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",Ensuring Innovation and Growth Opportunities in the New ...,https://www.viasat.com/content/dam/us-site/corporate/documents/Ensuring%20Innovation%20and%20New%20Opportunities%20in%20the%20New%20Space%20Age%20(Updated%20March%2023)%20(A4).pdf,"... 2023), at 28-29. Resolution 76 is discussed below ... https://www.viasat.com/space-innovation ... 46. See ESA's Annual Space Environment Report, at 52-54 (Apr."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Annual Report 2023,https://nwbbank.com/application/files/4617/1109/2687/Annual_Report_2023_NWB_Bank.pdf,"Mar 21, 2024  —  Results. Net interest income. 262. 301. 286. 244. 213. Results from financial transactions. -16. -30. -20. -55. -39. Operating income."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Annual Report 2023,https://nwbbank.com/application/files/7917/1144/0467/Annual_Report_2023_NWB_Bank.pdf,"Dec 20, 2022  —  Results. Net interest income. 262. 301. 286. 244. 213. Results from financial transactions. -16. -30. -20. -55. -39. Operating income."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Half-year report 2023,https://nwbbank.com/application/files/3916/9295/9815/Half-year_report_2023.pdf,"Almost half of our funding was raised with Environmental,. Social &amp; Governance (ESG) bonds. In the first months of the year, we issued a €1.5 ..."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,28 April 2023,https://nwbbank.com/application/files/1916/9027/7698/NWB_Base_Prospectus_DIP_2023_-_28_April_2023_2.pdf,"See: 'Nederlandse Waterschapsbank N.V. – Use of Proceeds – Transparency, impact reporting ... Sustainability Reporting Directive (the 'CSRD')."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Annual report 2022,https://nwbbank.com/application/files/7416/8544/6478/NWB_Bank_Annual_report_2022.pdf,The Dutch copy of this annual report of Nederlandse Waterschapsbank N.V. for the reporting ... annual report 2023. REMUNERATION OF THE ...
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Pillar 3 Half Year Disclosure 2023,https://nwbbank.com/application/files/7917/0169/3840/Pillar_3_Half_Year_Disclosure_2023_final.pdf,"a comprehensive overview of the risk profile of Nederlandse Waterschapsbank N.V. ... In 2018, the bank has adopted the new 'sustainable water bank ..."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Update: Nederlandse Waterschapsbank N.V.,https://nwbbank.com/application/files/7216/8018/3378/RatingsDirect_UpdateNederlandseWaterschapsbankNV_52292695_Mar-30-2023.PDF,Extremely strong capital base. We continue to equalize NWB Bank's issuer credit rating (ICR) with our rating on the Dutch government. (AAA/ ...
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,SDG Housing Bond Report,https://nwbbank.com/application/files/4717/0930/0221/SDG_Housing_bond_Report_2022.pdf,"This brings the total of sustainable funding raised by NWB Bank through SDG Housing Bonds to 17.9 billion, making us the largest Dutch issuer of. Environmental ..."
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,SDG Housing Bond,https://nwbbank.com/application/files/7016/6264/5622/SDG_Housing_Bond_Report_2019_5.pdf,This report is based on information provided by. Nederlandse Waterschapsbank N.V. (the “Company”) and other publicly available information as indicated.
Nederlandse Waterschapsbank NV Sustainability Report 2023 filetype:pdf site:nwbbank.com,Water Bond Report,https://nwbbank.com/application/files/9816/8967/9242/NWB_Bank_Newsletter_Waterbonds_2022.pdf,This report is based on information provided by. Nederlandse Waterschapsbank N.V. (the ʻCompany') and other publicly available information as indicated herein.
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,Integrated Annual Report 2023,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/20230803/Integrated%20Annual%20Report%202023.pdf,"Welcome to AMMB Holdings Berhad's (AMMB) fifth Integrated Annual Report (IAR). Through this report, we strive to present a balanced view and ..."
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,SUSTAINABILITY @ AmBank Group,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/SustainabilityAmBank.pdf,AMMB HOLDINGS BERHAD. 10. INTEGRATED ANNUAL REPORT 2023. SUSTAINABILITY @ AmBank Group. SUSTAINABILITY FRAMEWORK. Sustainability at AmBank means creating value ...
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,2022 SUSTAINABILITY REPORT AMMB HOLDINGS ...,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2022/AMMB%20SR22%20v6.pdf,Provides detailed reporting of Financial. Statements and the Audited Annual Financial. Results for FY2022 and our outlook for FY2023. FRAMEWORKS ...
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,ACCELERATING,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/[Latest%20Full%20Draft]%20AmBank%20IR2023_180723.pdf,... AmBank Group's Integrated Annual Report 2023. SUSTAINABILITY @ AmBank Group. Page 15. 13. Leadership. Overview of. AmBank Group. Responsible.
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,2022 SUSTAINABILITY REPORT AMMB HOLDINGS ...,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2022/AMMB_SR22.pdf,AMMB Holdings Berhad's Sustainability Report (AmBank Group Sustainability Report 2022) presents our sustainability progress and performance.
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,Financial Report 2023,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/renamed%20files/Financial%20Report%202023.pdf,"Provides a comprehensive overview of the Financial. Statements and Audited Annual Financial Results for FY2023, providing in-depth reporting and ..."
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,AmBank Islamic,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/AmBankIslamic.pdf,"AMMB HOLDINGS BERHAD. INTEGRATED ANNUAL REPORT 2023. Our Competitive Advantage ... Group's VBI and sustainability contributions to the industry, refer to our."
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,AMMB HOLDINGS BERHAD 2022 INTEGRATED REPORT,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2022/AMMB%20IR22%20Website.pdf,Provides detailed reporting of Financial. Statements and the Audited Annual Financial. Results for FY2022 and our outlook for FY2023. FRAMEWORKS ...
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,Our Competitive Advantage AmInvestment Bank,https://www.ambankgroup.com/eng/InvestorRelations/AnnualReports/Documents/2023/AmInvestmentBank.pdf,AMMB HOLDINGS BERHAD. INTEGRATED ANNUAL REPORT 2023. BUSINESS REVIEW. TRACY CHEN WEE KENG. Chief Executive Officer. AmInvestment Bank Berhad. Our Competitive ...
AMMB Holdings Bhd. Sustainability Report 2023 filetype:pdf site:ambankgroup.com,Statement Sustainability,https://www.ambankgroup.com/eng/Sustainability/Documents/SustainabilityReport2021.pdf,Aligns all sustainability initiatives with the strategies and direction set by the GSC. AMMB HOLDINGS BERHAD. INTEGRATED REPORT. 2021. 136. SUSTAINABILITY.
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,BUSINESS RESPONSIBILITY &amp; SUSTAINABILITY REPORT,https://www.indusind.com/content/dam/indusind-corporate/generic/IndusIndBank_AnnualReport2022-23_BRSR_01082023.pdf,This comprehensive approach has resulted in the Bank maintaining its leadership position in the FY 2022 rankings by CDP and S&amp;P Global within ...
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,IndusInd Bank Integrated Report 2022-23,https://www.indusind.com/content/dam/indusind-corporate/generic/IndusInd_Bank_Integrated_Report_2022-23.pdf,The Bank is committed to creating long-term value for its stakeholders and has been reporting its sustainability efforts proactively since 2011.
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Annual Report 2022-23,https://www.indusind.com/content/dam/indusind-corporate/investor-resource/latest-annual-report/annual_report_2022-23.pdf,"At the dawn of its 6th planning cycle, IndusInd Bank remains resolute in its mission to drive profitability through targeted strategies."
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Integrated Report 2021-22,https://www.indusind.com/content/dam/indusind-corporate/generic/IndusInd-Bank-Integrated-Report-2021-22.pdf,It strives to adopt the best governance practices and aims to optimise use of resources so that carbon footprint is reduced year on year. The Bank has indeed ...
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Sustainability Policy,https://www.indusind.com/content/dam/indusind-corporate/Other/sustainability/SustainabilityPolicy.pdf,"The Sustainability team is responsible for developing policies, procedures and products that align with organizations ESG commitments and continuously monitors ..."
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Business-Responsibility-and-Sustainability-Report-BRSR- ...,https://www.indusind.com/content/dam/indusind-corporate/generic/Business-Responsibility-and-Sustainability-Report-BRSR-FY2021-22.pdf,"It is the policy of IndusInd Bank Ltd, to be an Equal Opportunity Employer. To this effect, the Bank shall recruit, hire, train and promote at all job levels, ..."
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Investor Presentation Q4 FY 24,https://www.indusind.com/content/dam/indusind-corporate/investors/investor-presentation/FY2023-2024/Investor_Presentation_Q4-FY24.pdf,"The latest sustainability report, accessible via this link, provides comprehensive insights into our environmental and social initiatives and ..."
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Environmental and Social Management System,https://www.indusind.com/content/dam/indusind-corporate/generic/ESMS.pdf,"The Bank has been documenting and publishing reports on its sustainability practices since the financial year (FY) 2011, in accordance with the Global Reporting ..."
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,ESG Targets &amp; Disclosures,https://www.indusind.com/content/dam/indusind-corporate/generic/sustainability-at-indusind.pdf,Ultimately development of our brand must have an inclusive agenda for it to be sustainable. IndusInd Bank has not only started this journey ...
IndusInd Bank Ltd. Sustainability Report 2023 filetype:pdf site:indusind.com,Investor Presentation - Q2 FY24,https://www.indusind.com/content/dam/indusind-corporate/investors/investor-presentation/FY2023-2024/Investor-Presentation-Q2-FY24.pdf,Planning Cycle 6 (FY 2023-26). R esu ltin ... A report titled “Path to Sustainability – Green Steel” ... One of the. Founder- Promoters of Mindtree ...
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Impact Report,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/kbn-impact-report-2023.pdf,on the allocation of green bond proceeds in Impact Report 2023. KBN's responsibility. KBN's management is responsible for the implementation ...
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Annual Report 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/arsrapport/kbn-annual-report-2023.pdf,"Mar 14, 2024  —  Last year was marked by war, interest rates being increased at record speed in order to overcome galloping inflation, and a further setback ..."
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Impact Report,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/impact-report-2022.pdf,This report presents the environmental impact of KBN's green loan programme as of. 31 December 2022. All funds raised by KBN's green bond ...
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Report for 1st quarter 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/q1/kbn-quarterly-report-q1-2023.pdf,KBN has a strong market position and seeks to use this to promote sustainable communities. We are committed to ensuring municipalities make ...
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Annual report 2022,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/arsrapport/annual-report_2022.pdf,"commenced in 2023, and KBN will report on progress in its future sustainability reporting. 6. Taxation and prevention of financial."
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Report for 2nd quarter 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/q2/kbn-quarterly-report-q2-2023.pdf,KBN has a strong market position and seeks to use this to promote sustainable communities. We are committed to ensuring municipalities make ...
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,KBN Green Bond Framework 2024,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/kbn-green-bond-framework-2024.pdf,"Kommunalbanken AS (“KBN”) is among the largest financial ... Sustainability and Sustainability-Linked. Bonds ... 4), 5) Annual Report (2023) · 6) KBN 2024-2026 ..."
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Registration Document,https://www.kbn.com/contentassets/3499dde0c6e042ad83ec07f8dde2316c/registration-document---kommunalbanken-as---dated-13.05.2024.pdf,"Kommunalbanken AS confirms that, to the best ... Kommunalbanken AS's share capital is ... following pages of the 2023 Annual Report of the Issuer)."
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,THE NORWEGIAN AGENCY,https://www.kbn.com/globalassets/dokumenter/funding/investor-presentation/kbn-investor-presentation---nov-23-website.pdf,"▫ From 1998 to Q2 2023, the Fund's actual average net annual real ... the Annual Report and Quarterly. Funding ... responsibility of Kommunalbanken ..."
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,IMPORTANT NOTICE,https://www.kbn.com/globalassets/dokumenter/funding/emtn-documents/kbn-emtn-u24---base-prospectus-dated-21-march-2024.pdf,"Mar 21, 2024  —  THIS BASE PROSPECTUS IS AVAILABLE ONLY TO INVESTORS WHO ARE EITHER (1). QUALIFIED INSTITUTIONAL BUYERS (""QIBs"") WITHIN THE MEANING OF RULE ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Solvency and Financial Condition Report 2023 | SCOR,https://www.scor.com/en/download/file?token=def502002d6ccced180ff7a0cd6595833e70e227b4a37f0145aaccef9dad2f48d73d8a05fd236f677b46a93a6f89bb1b0e5e84e44963e1a6fd93030765900c1efde6bbf2ee3c5b26c9bb86f3589ea77195a7980d37cec102e48c5660908ffcd4a1a410363aa22d723636450277520109a7b9dc90683e42ba02641b3dc38226a60340e9b2b0,"corporate financial statements of SCOR SE (États financiers non consolidés de SCOR SE), filed with the French financial markets authority (Autorité des ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Solvency and Financial Condition Report for SI - YE2023,https://www.scor.com/download/file?token=def50200eaff3f4a5ab5f919a4d0e17f059d648d4113e9981d26ccc459379f5f4f4ac3a2519c6ded14243a7b8b940d004cbf73e951f886e0252266174dbb373cdcee819d6601ea3593497c7e3aff3693a278ae51f45deab752f4ecab76cac19869c32f9fb59ba827b6b3e561ee8d7c9bf18b4b0a50ffe930aed322e302b95fd07777e956e2,"Solvency and Financial Condition Report for SCOR Group and SCOR SE as of December 31, 2023 (further referred to as SCOR Group SFCR) and ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Solvency and Financial Condition Report for SGRI,https://www.scor.com/download/file?token=def50200001c804760e0deacc997645d0d3e26b27e8af9d050eed8efd3d7b8cccc0cc7c5cf0dabe526bf89e7caf2950c92868bab0b038a25a9ee74eda43ba857e04bc1c237a1edde02a1b9a4465f6f22e41d743281fd1308053eea7b39658771864ebe192f049f0882db468ed3b0bf54cf772e0e5ae595cdb52947d50ca687b346fffaa533,"▫ Solvency and Financial Condition Report for SCOR Group and SCOR SE as of December 31, 2023 (further referred to as SCOR Group SFCR) and ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Press release - SCOR,https://www.scor.com/en/download/file?token=def5020027cdb4571a2b66b3fbe07ce07f055a708276d8c1767234cf72729cb76428820e66cfde725c2846ca46404b5711f1d58ee77075f9ad03725eb2471a9d78518f08257c6aeccbc8fa2bae0086d97576698e2cc834485d45cbb3597e7555ffae186c67d04535483f1c43e16dff018a9654cc174045e3a6534e680744502d466de34993,2023). Investments regular income yield of 3.5% in Q1 2024 (+0.7pts compared to Q1 2023). SCOR SE's Board of Directors met on 16 May 2024 ...
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Press release - SCOR,https://www.scor.com/en/download/file?token=def502009ba88e7913fd129b15dfdd1e221a96c51fd7c98a2bd4df448a9964e69b505ade79e93754046bc1139670e3da840f39d8d57615acca807a1506f2b85788b76abad6362337e01d8c7d4e25c0a7c0b3c575113aa16c8ae70090e3cd71a555c954c5372721f48593aba3a62d9cee8ca07443ef6e1139204bb431be2790448ccf56fb08,"SCOR SE's Board of Directors met on 5 March 2024, under the chairmanship of Fabrice Brégier, to approve the Group's 2023 financial statements."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,SCOR&#39;s Combined General Meeting of 17 May 2024,https://www.scor.com/en/download/file?token=def50200de66ed4aaf0be8b49d24d690ff3599118bfeb907d7d7fd464573c84bcdc8772f3e4008a1fbf7fc3a34497996d2c21da07822b015bcb0308031ca38b733a2105310d3233d0185b8123dbd06652b86dd0413ef33531b2820cb6c19882eece3cf7276ac8462a03f97fd05cd5c359ec454283a67b547115ce412fac6bb0b773c0219df,"Directors of SCOR SE. All the resolutions ... During the General Meeting, Thierry Léger, Chief Executive Officer of SCOR, announced further."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,SCOR SE,https://www.scor.com/en/download/file?token=def50200da70240cec466c73f8dd9680bf7c6c969e7ed2e96455b13862a0cdde9901ac23704a024cdd0f11122f9d5650b0b578d3dc7b7dec8e3de46107f73a9c0a0c8b7390be1315f84479aec95238b8d5330f1c381ed840c1eafad30ee7b9179b5a86d50cfe86c547e5d68d1d8a105978d3c734372f2449b9a31dc0ddfca8a14acd7c19c7,Where the management report presented by the Board of Directors during the Ordinary Annual. General Meeting establishes that shares held by staff of the ...
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,SCOR SE,https://www.scor.com/download/file?token=def5020073b6e5c9b66d5d5dab35e1fab0acd3c4de64bd905ce46a449753695a6ea547910068ec34b1f8820a68847acd89d8fb96839087e89c78a8519ae3297c6692d5df5700b5045c0970b627158a49da3f17dbce1026238fc91c0c97b1cc4efe835017feda76d6af4e80590525a1b366eba89196fe9d2e8d8774840c71de9521f6c0c139,"... 2023 financial statements based on this standard. Business objectives. • To successfully renew the portfolio of P&amp;C treaties as of April 1, 2023 ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,2023 targets and financial assumptions under IFRS 17,https://www.scor.com/download/file?token=def502009e10818f6dfdb2eef3431145a7c12319993bfa8f20d57939420690350e5f159ac7eb35369c87385024b0a8d17131ea877fedfaf5c1fdcd36e8b440d19d6b86a6763aac9fdb872ef2d3a68a4167f051edf597f083d677e6bde03d32232d71a23d70b6cf0b6cef9897274458dad77c7667ceaf9f4f8d31db163c5d062bf07decc9cb,"IFRS 17 is a new accounting standard applicable to insurance and reinsurance contracts. IFRS 17 has replaced IFRS 4 since January 1, 2023. The ..."
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Press Release January 2023 P&amp;C Renewal Results ...,https://www.scor.com/en/download/file?token=def50200b371d6eacd56074dfe831e9532186fd25f998d93e6431115f174043a54816809034f3f07cb1e2699f1aba118fc3442ff1c1a50e8777b915612414c6587ff71ae9b313bb68ca2e11c6f5d155f0413f36efe6bc0fff9edf09703c84cae06570adc3d5d530ea65efbf361a6d1da03e83a865ec2269c7a016d782ac5ac6ffbb2dde7d9,"The Group is actively preparing the upcoming April, June and July 2023 renewals in a positive market environment. January 2023 P&amp;C Reinsurance ..."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2023 02,https://www.calbee.co.jp/en/ir/pdf/2023/CalbeeReport2023_en_print.pdf,"To put the Calbee Group back on a growth trajectory and become a company capa- ble of sustainable growth, we must shift to a new profit structure. By improving ..."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2023 02,https://www.calbee.co.jp/en/ir/pdf/2023/CalbeeReport2023_en.pdf,"To put the Calbee Group back on a growth trajectory and become a company capa- ble of sustainable growth, we must shift to a new profit structure. By improving ..."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Greenhouse gas emissions Verification Statement,https://www.calbee.co.jp/sustainability/en/esg-data/pdf/Eng_2023.pdf,"Electricity derived from renewable ... 2023. However, for overseas subsidiaries ... reporting procedures for factories (Scope1,2)"", ""Calbee Group."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Group Integrated Report,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_en.pdf,"We will aim to maximize corporate value by enhancing shareholder returns and improving capital efficiency, at the same time. Calbee Report 2022. Page 28 ..."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2023 02,https://www.calbee.co.jp/ir/pdf/2023/calbee2023_print.pdf,※1 RSPO ラベル：Roundtable on Sustainable Palm Oil（持続可能なパーム油のための円卓. 会議）サプライチェーン認証を取得し、規則に則り使用が許可されたものに限り付与 ...
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2023 (統合報告書) [PDF,https://www.calbee.co.jp/ir/pdf/2023/calbee2023_all.pdf,カルビーグループは、自然素材の開発、育種から手掛け、常に高い品質の製品をお客様にお届けするというバリューチェーンを有し、国内外で事業活動を行っています。
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Corporate Governance,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_46-56_en.pdf,"Basic policy on corporate governance. Calbee has a vision of being a company with the “respect, admiration and love, firstly of."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Vision for 2030,https://www.calbee.co.jp/en/ir/pdf/2019/CalbeeReport2019_14-25_en.pdf,Creating the future of food. Calbee Report 2019. 14. Calbee Report 2019. 15. Data Section. Management Base. Sustainability. Vision and Gro wth Strategy. CEO ...
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Value Creation at the Calbee Group,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_14-29_en.pdf,"We will aim to maximize corporate value by enhancing shareholder returns and improving capital efficiency, at the same time. Calbee Report 2022. Page 14 ..."
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp","Calbee, Inc.",https://www.calbee.co.jp/en/ir/pdf/2022/73_Notice.pdf,"You are cordially invited to attend the 73rd Annual General Meeting of Shareholders of Calbee, Inc. ... Non-consolidated Financial Statements for ..."
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,NVIDIA Corporate Responsibility Report Fiscal Year 2023,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf,"This report covers our fiscal year ended January 29, 2023 (FY23). Any reference to FY22 in this report refers to the report for our fiscal years ended ..."
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,NVIDIA 2022 Corporate Responsibility Report,https://images.nvidia.com/aem-dam/en-zz/Solutions/csr/FY2022-NVIDIA-Corporate-Responsibility.pdf,ENVIRONMENTAL INITIATIVES AND PARTNERSHIPS 49. 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT. ACCELERATING CLIMATE ACTION. Climate scientists in ...
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Report of Independent Accountants,https://images.nvidia.com/aem-dam/Solutions/documents/FY23-PwC-Assurance-Report-Management-Assertion_SIGNED-FINAL.pdf,"With respect to the greenhouse gas (GHG) emissions metrics for the year ended January 29, 2023, presented in the table below, management of ..."
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,"Environmental, Health, Safety and Energy (EHS&amp;E) Policy | ...",https://www.nvidia.com/content/dam/en-zz/Solutions/about-us/documents/NVIDIA-Environmental-Health-Safety-Energy-Policy.pdf,"NVIDIA is committed to providing a safe, healthy and sustainable environment for our employees, contractors, visitors, workers in our product ..."
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,CORPORATE SOCIAL RESPONSIBILITY (CSR) DIRECTIVE,https://www.nvidia.com/content/dam/en-zz/Solutions/about-us/documents/nvidia-corporate-responsibility-directive.pdf,Empower employees to make a positive social impact through their work at NVIDIA and participation in local communities. Reduce CSR risk and reinforce NVIDIA's ...
